delegator,amount,since,delta
cosmos1sntx5sf6w933f8pytpr2dh9sxns0u23m2h0sdh,6,1644175441,0
cosmos1enyn5d9j0vsdlylwvqu36v752dhyslynrhhyy6,6,1632727163,0
cosmos1p6upp7ydmvqzywlnreh4qnzfjmdrj7fywfuku3,6,1637704486,0
cosmos177fkjhlj32s7sqsm46e90uzqjnmecrqejljgls,6,1637052836,0
cosmos1umx22am6sr3w60tf5qmvepyfl7h8q0397qjxys,6,1645875880,0
cosmos1x58mkpx86ch4llddpf0cu9c8gdj0ry2kmp6wns,5.9,1642929653,0
cosmos1ssaegmlzdu77hzlvw5fu3d54gg0rwajq52czjj,5.875322,1637114829,0
cosmos10h4pv7e8h5uugl9pn8mysk7uadfp3w68mnw6wh,5.84475,1644311193,0
cosmos1mnkgh4t57ua2ey98q7w2cfkp6kuhr8cqe7525k,5.793199,1645836157,0
cosmos1h7m5q0q2jvut2rrn4r02dhv67hrrrf7srejdwf,5.792357,1645564420,0
cosmos1p5ce8fes93qtfprtxdmcnelsjf7mp93g7tuxtq,5.7547,1642358627,0
cosmos15avucepxutg7jahgpzt3jqmuhsxcqr84zz9lp2,5.65,1632322216,0
cosmos1mu9at7aast7ahc8kxegps2p4v0n97vnmqkfach,5.583199,1645639588,0
cosmos1dwmmmstfcpaj2tje26nt08uynwa2m0067e8txy,5.541899,1644689369,0
cosmos1flakdd4mq5vrc85jxv3w4474ak25fsm4srykf3,5.5,1645127933,0
cosmos14s3vdyu75sejfj4rr0hettvrvva4fh6kfew0nu,5.5,1636284416,0
cosmos1rykfnnpd3ud2c2vscfwqtlqnmf383c3w5hwj4a,5.5,1644295970,0
cosmos17z7ha8267hwwexx67nl5dpm9ew04wm88kasfd6,5.5,1639005022,0
cosmos16xe2xlesachq89ws7fh7peugxv8tkes04q9z37,5.47739,1646124379,5.47739
cosmos15w9u24a9sm92yjzwh24arwd3v5hp77fdr75ufj,5.477,1637364618,0
cosmos1ywvs62cwucj6s7du0xdky8t8wlg8gd5x2g0qr6,5.426252,1645889109,0
cosmos1unj49ldj8hf6jx8sautrs7c25utj5thxq0984a,5.4,1645029373,0
cosmos1gs7wmqat9htwa3nypmpzl778m36f4t9m0m8j6a,5.3,1635901959,0
cosmos1va3nl4wup8zexwysug2pkuu4htgcn78qta9rwh,5.2,1645861699,0
cosmos1ejdqf2k62sf3ssjrys2r79pmdt6kpt5rsq9acq,5.2,1630427364,0
cosmos1856mterrqagdj3w38u2zrg93849v0ey3jkgnfk,5.15,1633593144,0
cosmos1044y9xwd5j042xtazl0ajt0qc2jjv58wjdhjhs,5.13089,1618407585,0
cosmos12ln63ds79aanqtkaszyn7jzvdxmuvtyffuw3m5,5.1,1630217347,0
cosmos1tuzqkaks4n6qhtpmk7u0tm3ch90rvmgs5m7qev,5.1,1634102822,0
cosmos1hd7zvtd9ypmu289mjan3ydg4zcc868dzpjznfl,5.1,1636597870,0
cosmos1kcgjxr9f77v633v9w70fhfp9k6y3qr4v4jpgnt,5.1,1635215563,0
cosmos17apmn9u3ngf2mm4kwtlrx7h65ugmgt0zjk4zmx,5.1,1640095420,0
cosmos1yx2gzcwvf6qq6fszwv8gmglxghf7ehd7z5zq94,5.1,1629528474,0
cosmos17apmn9u3ngf2mm4kwtlrx7h65ugmgt0zjk4zmx,5.1,1640095420,0
cosmos1va0cfns6g6zq85gkcvwla3g8ssd2edlc3c9y4h,5.1,1637304036,0
cosmos1m3flfqhj8tc66cdwsdkvp65nxe6fc4cksu9ak9,5.1,1630215034,0
cosmos1asqftxmpd98kpttsphcwx6sy2huqaywklvkg2m,5.1,1639734662,0
cosmos1xjka3nlstycdnwyu9ext7gl9rc0j6hdumkufh0,5.1,1644451101,0
cosmos16ht97u3w3nxgn8mp6qs5hzpyquheppgmvy9ant,5.1,1641296103,0
cosmos1ajerxfazmyg4v585ehpgc4vwqx99nafjkkhq3v,5.0915,1624292530,0
cosmos1a28vesrpw5mhvw6k9d6tn8d84f7ttdxu60ymg6,5.05,1646229872,5.05
cosmos1lulxjt6t003mu8fcmn50skld8308zaqdzy2qn7,5.0259,1641813560,0
cosmos18plxad6wpxqz96j7lpmq3deu9relvz9yvhm77v,5.01,1639222889,0
cosmos1zky268lr2efvj069vjyy0xlvptxa7lk8ym9d8w,5.01,1643547628,0
cosmos1kfvfssqfwf26melucewvtm0rz3v0qhj6uwa6ed,5.01,1634129587,0
cosmos1cenv7rpv7xnnklkf2lc00mmddxmrgj93at9u55,5.01,1641732961,0
cosmos140jwhqfewtxvsnlg6wq9tczzhz86x96ung4uqf,5.01,1629724078,0
cosmos1tmyuq0patn6wczsvc04j3h3mwx9sqvlv8ape9f,5.01,1632312790,0
cosmos19duuepgkj5twdhwmp4hxh8mqktsqmez6344sq4,5.01,1642478887,0
cosmos1zw3cfl4m3qndawdyp3w9m72d00lzd4004550x0,5.01,1629449663,0
cosmos1393e8nnrkaphg8ln36rpwfumn24ce7vfqg52qv,5.01,1636648721,0
cosmos1leud99465jdxjgy0wq9zmuhmr8lmycseu8qaea,5.0001,1630736297,0
cosmos14a4p8ga9emtjpxcnp8av7nt9jj9jsr70qkf9ud,5,1644419417,0
cosmos16cp43rfey4zd4heykt4atj07vtqh4qztslece7,5,1632975191,0
cosmos17m0ray74qyy66lpgqktm3y8h2dt3t7r339jmj5,5,1644648814,0
cosmos1teprncv3zufxtyezntx5qs424sumgcahtkk49v,5,1644241416,0
cosmos10qhf9xe2c3994nw8dgm46mrgprm44jfpuqgsh5,5,1633799198,0
cosmos1wl05ezs0tyrlqqflp0q28uujrfqlkudndjhkl2,5,1635596707,0
cosmos1t3nn3e4f8yc2fx4s850y85zxeadvtpgvrlpf3e,5,1635032569,0
cosmos14q7ayjhf3nywf2ler3xkpj3650a0yjpn77hnv6,5,1629528009,0
cosmos1t2uk89n8rjh25v6hxtu92w82sf5ngqhctxz222,5,1629470997,0
cosmos183as3nk3havgez6yen0cq635cxz95y39peh058,5,1633996417,0
cosmos15af7f2x9eqevldc0v0fdg3rk7kf4dylmtj3jeq,5,1629723861,0
cosmos1tra8ndsfnsexj7pt0x7mupaultatvffpn0x5x0,5,1641893952,0
cosmos1czacs6xrjh70lngmqqt5vce9snwtewgc3g4tm3,5,1637060871,0
cosmos1fj537gk7lst9p4nv0rgv5t2lx4zckfyjz4dtjq,5,1644343460,0
cosmos106mshf5nce6uzs4j0eurnsycs4jje5nt0kht4v,5,1636448185,0
cosmos17trx9awyu5twys5s43qxjlhx4lvywyfytngde9,5,1642683681,0
cosmos1vud2zqrexsdq6xy9gr9n40qpu69sr3rswvrrqr,5,1643043458,0
cosmos1u8xt3g0zlkh4fnv0x8azkahrpv57hj2guxv0uq,5,1629477038,0
cosmos1c7xzew7v3wv8wg30267t9qp58qas5tehyfdnc6,5,1644095892,0
cosmos1ss92z4zxkhqf5ecxzsh0p2c7tyzsvr6jqk3d48,5,1643082095,0
cosmos1ncufzng2vj6sxl7rferqympchq2ux3dgjq988w,5,1637251566,0
cosmos1ss92z4zxkhqf5ecxzsh0p2c7tyzsvr6jqk3d48,5,1643082095,0
cosmos1nm0t3vshz4twy8a68vg8h6xdt9fgnah99y0qje,5,1639283211,0
cosmos1jmjdw6zkq8mwffm9f6l7rfm5ffdg8awq5kj4v9,5,1639731457,0
cosmos1ckw98djl73qel84mn3g4gqyzgen6cslme4ladd,5,1637399421,0
cosmos1vhyqz95vsq0j3k7575vqef47f5avvqntadd6z0,5,1645168182,0
cosmos1qlpkf6c7ml87rvlu09qjgfuwfh66u9y9nw8gwn,5,1642340839,0
cosmos10t5y53ndq9rx8dzyms4gnvemf5wq5cx04da5xj,5,1631458357,0
cosmos1fuqrv5p3fc2rdu4s27ket6krk9q2qge8fsw6dj,5,1645463455,0
cosmos1ph2w4xjn5vt5308jg9smwzwpxjyxvlwjdza80k,5,1645381222,0
cosmos1eh0aq5zu2w4pr0slsp5q4kh9zrxayu5kpelswx,5,1618265907,0
cosmos1mfumk8zvphf4ge07l7g2s3jrgfhwskjq0ll56k,5,1642505872,0
