delegator,amount,since,delta
cosmos1xjmjzpxqkd0v9aadypw39l37f2xvdamdrmasnu,2070.8195799779692318,1576022400,0
cosmos19g2rynuj6u5a4a9m5e9g3hv2m7rdwln2rclncx,2056.486439,1603706956,0
cosmos1svgrg5gztq5a5643vr4wuy0q22gugeqntz22sd,2053.85,1593374048,0
cosmos173k74w7c3pd9yfjg0mervs6kmcmelyr8xg70vj,2050.32164,1589899341,0
cosmos1gaz255qf5kwf84tv55wfmdhsx8alc9s7lt9kw2,2046.888122,1630380695,0
cosmos10jsrsey4ga7t08uap3dmlnlhdttae6ucmax4c8,2044.514425,1624381001,0
cosmos1m5uj96guuz9dmv6vq9spu8ssgmuygecsw2nq7e,2031.370229,1643407045,0
cosmos1stwsnyctk042yqaf79huhzmc425yj6lrr6v2qp,2018.4595,1642242846,0
cosmos1lntxy0dls0yrr880rurqtpu4c4vad349afdhu4,2017.648446,1643731580,0
cosmos1ycfh3lwhatggcxnu3kmylrhy4w2sr06f8auup4,2002.5999999801593812,1576022400,0
cosmos1gwwz25r3r2ve6eppdhlyj2dex6j28su74yz9yz,2001.278126,1615245033,0
cosmos1s9qddt4kgfzdt23zd30r0tg20wggeydrdvpx9e,2001,1578323058,0
cosmos1py4ms8fe9gry2a5pk2r6uc6n6d3ghkvtgqgsef,2000.970202,1587963329,0
