delegator,amount,since,delta
cosmos1ayj5hv8qhkqvxqtdfm48sadhml7req37dzjaj5,59.328339,1618720777,0
cosmos1zq4kjycgwqtdr7c9wpven2nkfsvrnav94gm4ek,59,1632381673,0
cosmos1fs8xjmflwyqsumy6sad708307lpnczxfyagtr4,58,1634723594,0
cosmos12gskjsuv84g4ulxfffzqlw8s342tuf053uj2rl,56,1640267397,0
cosmos17slh5wfcxtmjjmtya5g5ktn5wcs0teknqhyf3u,55.641081,1645577239,0
cosmos1sgcmej8702kyj6vqt5cpp2qhsr60eh43tpmq67,55.358,1617135131,0
cosmos1yesazejfmyn725nh4jxp39cnj2ada88ms6grs7,55,1627016976,0
cosmos17nezfmqy9mz3k4vtajclyjcffsedsjr7p922kd,53.99375,1618320223,0
cosmos1ak5gkf6eu6hcf6zm0va67k2rw4eg7txpcts8uf,53.281,1616506669,0
cosmos1c70rlhxyendd5v4djr7mstd4anakxj7an74sfm,53,1620742357,0
cosmos1hpswdxfjjayt2qwh8wmr9k3xj8asmqcxjr423n,52.5703,1638735259,0
cosmos1pgwf50mvx6d9cwqv822dz42nsml5g9mezrzxj9,52.501141,1613559961,0
cosmos1fpxfcpgrkhdfaud02ju2qvgnapkttkxwmnvyec,51.4,1644697838,0
cosmos1u5rczc2mk0kxdejqu8ps49sh46q2ensy7pcq2v,51.138639,1642265955,0.11
cosmos166ag84mak8apvnqczt3g4kydmwd2gkc7th3wr4,51,1634955409,0
cosmos1c7m6xnvszzsqu7r2rxwquxyh7j4wvlkltvyydl,50.935366,1635250009,0
cosmos1kelu2qp9nkgzptzhp8nh4m3h4zsxfky80ld5ye,50.85,1643316157,0
cosmos1x63xck09xspxgshwfaz5awp4ar5v3fu8ejthmq,50.001,1646198545,50.001
cosmos153a5qryskuur0hlc72jcymmtrunma4pa50cr20,50.001,1646200588,50.001
cosmos1yxhjnc3u2avecdqwj63n4xeymg958aus08a6ce,50,1613209686,0
cosmos1yvpke2wu5ce7y9tahmns48mvl849y7jq3k2gq5,50,1642186665,0
cosmos1wwfkrdcn6598n256cdl8439mrl45mpu8uqcp2n,50,1642738149,0
cosmos1ug7wkpzwe7fufez6e8fafk6p7fmt9t3v6s7hun,50,1637417855,0
cosmos1unem45mdzzx43mnhxluyd85t0t92n603rahszp,50,1644990554,0
cosmos1zfr9vn8r9yxyp755e33gn5gt7sa3mwseefvp05,50,1624473514,0
cosmos1wwfkrdcn6598n256cdl8439mrl45mpu8uqcp2n,50,1642738149,0
cosmos1gg7z4cvgghdl30nhjhp388jvfp68rxlm0jr6hw,50,1636055504,0
cosmos1ug7wkpzwe7fufez6e8fafk6p7fmt9t3v6s7hun,50,1637417855,0
cosmos1yxhjnc3u2avecdqwj63n4xeymg958aus08a6ce,50,1613209686,0
cosmos1ar5cr36frhqcttm98zn8mw5c5tvkjtdrhfxkhz,50,1645139409,0
cosmos1yvpke2wu5ce7y9tahmns48mvl849y7jq3k2gq5,50,1642186665,0
cosmos1s3zweq6jhxf072zmnwa536qzcyvlc30rpwxmqp,50,1643307770,0
cosmos1gg2svxqqcgtywdhpy92stkmmyl56zx4ggte3se,49.9975,1645936385,0
cosmos190x78d9tdgqdh7qpl644lvdhf4fkm8zp22wfx6,46.844379,1631391203,0
cosmos1f63effg88kjc36j7xwclt02wq85773za8w0mrk,45.427695,1642363166,0
cosmos1d9qe3fcmgmcp6gqlsumt0n9j9upfr4rq37g58h,43.979582,1644774195,0
cosmos1h27g6sc8vuheklxx3umez9nqqpp6nwue4t6nzr,43.4,1627537815,0
cosmos107ju08rdjt47mxs7kw96tr58z8pwwrrqyhc5ff,42.897962,1644421017,0.397962
cosmos1ewrlwrchdhp05x98v7q8x2k83huuvgg8a9n29p,42.545,1633158899,0
cosmos17yyxwztaakgehhc0c03a3wlgyep57dyfnkz3ff,42,1642797408,0
cosmos13saayr37y8kgfhux7f7cz4hmrhy932rysl2500,40.650999,1637012369,0
cosmos1msv5k92gsysz0e45cc742nfny4kjdq62guth5z,40,1636192002,0
cosmos1tfsez7lcgjnu4e9672e8aa0z8gvwhj92qkq4n0,40,1633983365,0
cosmos1lc9x9mynds7el9lc3389gra5j5ps7duamlz55e,40,1643615732,0
cosmos1selukept4fm6auvux50xy8xrvj7fstrjc293cs,40,1642066484,0
cosmos17xfcapjczv8avends0rn03r9qflp4py3znp2xd,40,1642097324,0
cosmos1lc9x9mynds7el9lc3389gra5j5ps7duamlz55e,40,1643615732,0
cosmos1v5g6uytpac4ydst5z27sd4sw3sey9tnccc7gcd,39.101945,1597765859,0
cosmos13vw29h24ef8zln9ln37rn872l8r9zhnm7p2q23,38.52875,1645977861,0
cosmos1jnlhqr652vaq9mnpcflqmd2laafp0j0rlca5r8,38.436177,1640871763,0
cosmos1hnqnahya4qamcj7ag8e78fu3lvhnk2yz6ewlh7,37.806185,1636029598,0
cosmos12kw9xjgmt4qe2nr7en46w439kv4rej56hekeuv,36.852143,1635246583,0
cosmos1t6tytmfgryuvt63zcm3p8p0g3g2l95nuauga7n,36.599488,1643868894,0
cosmos15ykx7jmexkv2qahtyccdy9el4zpxzjl7fma4gs,36,1617612442,0
cosmos1nx0kgf3jqs8c8kdqt3kujw4mc00atfktzjcs50,35.020999,1600038219,0
